,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
1682,2023-03-26,Z302F1MH,ST4000DM000,4000787030016,0,117.0,135531040.0,,,92.0,0.0,100.0,15.0,100.0,0.0,85.0,360680497.0,,,19.0,71249.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,74.0,52498.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71059.0,100.0,77580100696.0,100.0,432507630650.0,,,,,,,,,,,,,,,,,,,,
1683,2023-03-26,Z302F1RG,ST4000DM000,4000787030016,0,114.0,67085656.0,,,91.0,0.0,100.0,15.0,100.0,0.0,87.0,479310567.0,,,19.0,71252.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,95.0,5.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,1.0,73.0,55830.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71052.0,100.0,77431716312.0,100.0,483432722097.0,,,,,,,,,,,,,,,,,,,,
1684,2023-03-26,Z302F1TR,ST4000DM000,4000787030016,0,105.0,8952144.0,,,92.0,0.0,100.0,15.0,100.0,0.0,86.0,463707845.0,,,19.0,71248.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,72.0,56741.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71041.0,100.0,75015937872.0,100.0,423120713713.0,,,,,,,,,,,,,,,,,,,,
1685,2023-03-26,Z302F1XQ,ST4000DM000,4000787030016,0,120.0,238329656.0,,,91.0,0.0,100.0,15.0,100.0,0.0,86.0,420955306.0,,,19.0,71254.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,73.0,54748.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71057.0,100.0,77420013704.0,100.0,411917542311.0,,,,,,,,,,,,,,,,,,,,
1686,2023-03-26,Z302F1Z0,ST4000DM000,4000787030016,0,115.0,86756744.0,,,92.0,0.0,100.0,15.0,99.0,1024.0,84.0,329704287.0,,,19.0,71256.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,73.0,54065.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71060.0,100.0,76985523992.0,100.0,419648748589.0,,,,,,,,,,,,,,,,,,,,
1687,2023-03-26,Z302F20F,ST4000DM000,4000787030016,0,114.0,68213952.0,,,92.0,0.0,100.0,15.0,100.0,0.0,82.0,201232006.0,,,19.0,71253.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,71.0,59014.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71021.0,100.0,76429098200.0,100.0,425108234155.0,,,,,,,,,,,,,,,,,,,,
1688,2023-03-26,Z302F221,ST4000DM000,4000787030016,0,115.0,91348536.0,,,92.0,0.0,100.0,15.0,100.0,0.0,87.0,494285504.0,,,19.0,71249.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,1.0,75.0,51353.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71069.0,100.0,81394711440.0,100.0,402507782939.0,,,,,,,,,,,,,,,,,,,,
1689,2023-03-26,Z302F25V,ST4000DM000,4000787030016,0,114.0,83709856.0,,,92.0,0.0,100.0,15.0,100.0,0.0,84.0,319757812.0,,,19.0,71250.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,73.0,54246.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71056.0,100.0,77141696768.0,100.0,432035881559.0,,,,,,,,,,,,,,,,,,,,
1690,2023-03-26,Z302F279,ST4000DM000,4000787030016,0,117.0,123855376.0,,,92.0,0.0,100.0,15.0,100.0,0.0,86.0,444235766.0,,,19.0,71258.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,1.0,74.0,53927.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71066.0,100.0,80972748800.0,100.0,408348179968.0,,,,,,,,,,,,,,,,,,,,
1691,2023-03-26,Z302F285,ST4000DM000,4000787030016,0,114.0,74953432.0,,,92.0,0.0,100.0,15.0,100.0,0.0,87.0,580934265.0,,,19.0,71246.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,72.0,57262.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71043.0,100.0,78714648488.0,100.0,442028108076.0,,,,,,,,,,,,,,,,,,,,
1692,2023-03-26,Z302F29K,ST4000DM000,4000787030016,0,117.0,160405064.0,,,91.0,0.0,100.0,15.0,100.0,0.0,87.0,478069164.0,,,19.0,71244.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,1.0,73.0,54107.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71056.0,100.0,78849689520.0,100.0,439753183189.0,,,,,,,,,,,,,,,,,,,,
1693,2023-03-26,Z302F2BD,ST4000DM000,4000787030016,0,119.0,215291816.0,,,91.0,0.0,100.0,15.0,100.0,0.0,84.0,297186242.0,,,19.0,71245.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,1.0,73.0,54952.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71056.0,100.0,76632218288.0,100.0,409319914802.0,,,,,,,,,,,,,,,,,,,,
1694,2023-03-26,Z302F2E7,ST4000DM000,4000787030016,0,119.0,223411128.0,,,92.0,0.0,100.0,15.0,100.0,8.0,85.0,361873281.0,,,19.0,71255.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,6.0,100.0,0.0,85.0,15.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,73.0,54644.0,19.0,19.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71065.0,100.0,76831774952.0,100.0,411963160767.0,,,,,,,,,,,,,,,,,,,,
1695,2023-03-26,Z302F2EJ,ST4000DM000,4000787030016,0,112.0,50327520.0,,,91.0,0.0,100.0,15.0,100.0,0.0,85.0,366742877.0,,,19.0,71248.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,72.0,57416.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71046.0,100.0,77459530488.0,100.0,437525537353.0,,,,,,,,,,,,,,,,,,,,
1696,2023-03-26,Z302FC4B,ST4000DM000,4000787030016,0,114.0,69330040.0,,,92.0,0.0,100.0,16.0,100.0,0.0,86.0,421822464.0,,,19.0,71250.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,1.0,71.0,59613.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71043.0,100.0,77505502048.0,100.0,419862348942.0,,,,,,,,,,,,,,,,,,,,
1697,2023-03-26,Z302FCGC,ST4000DM000,4000787030016,0,109.0,24981432.0,,,92.0,0.0,100.0,15.0,100.0,0.0,85.0,384731332.0,,,19.0,71253.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,72.0,56617.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71050.0,100.0,78811779824.0,100.0,418361192668.0,,,,,,,,,,,,,,,,,,,,
1698,2023-03-26,Z302FDTW,ST4000DM000,4000787030016,0,117.0,130821016.0,,,92.0,0.0,100.0,15.0,100.0,0.0,85.0,381960824.0,,,19.0,71260.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,1.0,73.0,54448.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71071.0,100.0,78478416464.0,100.0,421128563180.0,,,,,,,,,,,,,,,,,,,,
1699,2023-03-26,Z302FE1H,ST4000DM000,4000787030016,0,116.0,109444136.0,,,92.0,0.0,100.0,16.0,100.0,0.0,87.0,515265979.0,,,19.0,71249.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,1.0,72.0,57237.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71051.0,100.0,76769631784.0,100.0,466238600757.0,,,,,,,,,,,,,,,,,,,,
1700,2023-03-26,Z305DWAC,ST4000DM000,4000787030016,0,114.0,72020176.0,,,91.0,0.0,100.0,10.0,100.0,0.0,87.0,557484807.0,,,38.0,54906.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,100.0,1831.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,54891.0,100.0,43070976456.0,100.0,365209314836.0,,,,,,,,,,,,,,,,,,,,
1701,2023-03-26,ZL2MYV2H,ST16000NM001G,16000900661248,0,80.0,90638008.0,,,99.0,0.0,100.0,1.0,100.0,0.0,79.0,72154976.0,,,98.0,2019.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,82.0,18.0,,,100.0,0.0,100.0,90.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2009.0,100.0,7253884792.0,100.0,15786152562.0,,,,,,,,,,,,,,,,,,,,
1702,2023-03-26,PL1331LAGTGS6H,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,100.0,138.0,560.0,100.0,14.0,100.0,0.0,100.0,0.0,113.0,42.0,93.0,49417.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,497.0,100.0,497.0,253.0,21.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,2023-03-26,PL1331LAHEBY2H,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,135.0,99.0,138.0,569.0,100.0,12.0,100.0,0.0,100.0,0.0,113.0,42.0,93.0,51488.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,666.0,100.0,666.0,253.0,18.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,2023-03-26,PL2331LAGSU0NJ,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,103.0,123.0,568.0,100.0,17.0,100.0,0.0,100.0,0.0,113.0,42.0,92.0,62922.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1054.0,100.0,1054.0,253.0,22.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,2023-03-26,PL2331LAGUMK6J,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,102.0,126.0,552.0,100.0,22.0,100.0,0.0,100.0,0.0,111.0,43.0,94.0,44097.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,807.0,100.0,807.0,253.0,21.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,2023-03-26,WD-WX41A35ASUH4,WDC WD5000LPVX,500107862016,0,200.0,20.0,,,153.0,1316.0,100.0,833.0,200.0,0.0,200.0,0.0,,,7.0,68083.0,100.0,0.0,100.0,0.0,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,10.0,149.0,154695.0,122.0,21.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,67798.0,,,,,,,,,,,,,,,,,,,,,,,,
1707,2023-03-26,Z302ATEM,ST4000DM000,4000787030016,0,118.0,183515552.0,,,92.0,0.0,100.0,13.0,100.0,0.0,86.0,433627846.0,,,19.0,71251.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,2.0,73.0,55358.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71062.0,100.0,77436067016.0,100.0,990266428083.0,,,,,,,,,,,,,,,,,,,,
1708,2023-03-26,Z302CBFW,ST4000DM000,4000787030016,0,118.0,180549280.0,,,92.0,0.0,100.0,13.0,100.0,0.0,87.0,488738589.0,,,19.0,71259.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,2.0,71.0,58984.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71058.0,100.0,77493840344.0,100.0,842203147224.0,,,,,,,,,,,,,,,,,,,,
1709,2023-03-26,Z302DJJ9,ST4000DM000,4000787030016,0,104.0,6489600.0,,,91.0,0.0,100.0,13.0,100.0,0.0,87.0,488563306.0,,,19.0,71256.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,72.0,57155.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71050.0,100.0,78401710680.0,100.0,761006151037.0,,,,,,,,,,,,,,,,,,,,
1710,2023-03-26,Z302DJP7,ST4000DM000,4000787030016,0,114.0,75052248.0,,,91.0,0.0,100.0,13.0,100.0,0.0,87.0,513666825.0,,,19.0,71249.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,2.0,73.0,55658.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71057.0,100.0,77643094128.0,100.0,928594480228.0,,,,,,,,,,,,,,,,,,,,
1711,2023-03-26,Z302DJWV,ST4000DM000,4000787030016,0,110.0,26270024.0,,,92.0,0.0,100.0,13.0,100.0,0.0,86.0,445034031.0,,,19.0,71253.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,2.0,75.0,50734.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71077.0,100.0,77277014080.0,100.0,824517794743.0,,,,,,,,,,,,,,,,,,,,
1712,2023-03-26,Z302DK4M,ST4000DM000,4000787030016,0,117.0,120342992.0,,,91.0,0.0,100.0,13.0,100.0,0.0,87.0,535764704.0,,,19.0,71247.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,73.0,55532.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71048.0,100.0,77716411648.0,100.0,805357543557.0,,,,,,,,,,,,,,,,,,,,
1713,2023-03-26,Z302DKAA,ST4000DM000,4000787030016,0,117.0,124469064.0,,,91.0,0.0,100.0,13.0,100.0,0.0,85.0,381480460.0,,,19.0,71245.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,73.0,55589.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71052.0,100.0,78647673248.0,100.0,611532853546.0,,,,,,,,,,,,,,,,,,,,
1714,2023-03-26,Z302DKLA,ST4000DM000,4000787030016,0,117.0,123130232.0,,,91.0,0.0,100.0,13.0,100.0,0.0,87.0,525766930.0,,,19.0,71256.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,74.0,53417.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71052.0,100.0,77889246456.0,100.0,831276353794.0,,,,,,,,,,,,,,,,,,,,
1715,2023-03-26,Z302E6C2,ST4000DM000,4000787030016,0,117.0,139318240.0,,,92.0,0.0,100.0,13.0,100.0,0.0,87.0,529768904.0,,,19.0,71259.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,2.0,75.0,51551.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71085.0,100.0,81459241288.0,100.0,729772556820.0,,,,,,,,,,,,,,,,,,,,
